,Lat,Lon,Alt
1180,35.89,-96.1,263.0
1181,35.89,-95.6,179.0
1182,35.89,-95.1,254.0
1183,35.89,-94.6,341.0
1184,35.89,-94.1,630.0
1185,35.89,-93.6,577.0
1186,35.89,-93.1,508.0
1187,35.89,-92.6,361.0
1188,35.89,-92.1,211.0
1189,35.89,-91.6,158.0
1190,35.89,-91.1,71.0
1191,35.89,-90.6,82.0
1192,35.89,-90.1,70.0
1193,35.89,-89.6,76.0
1194,35.89,-89.1,93.0
1195,35.89,-88.6,132.0
1196,35.89,-88.1,129.0
1197,35.89,-87.6,176.0
1198,35.89,-87.1,245.0
1199,35.89,-86.6,0.0
1200,35.89,-86.1,252.0
1201,35.89,-85.6,297.0
1202,35.89,-85.1,549.0
1203,35.89,-84.6,257.0
1204,35.89,-84.1,284.0
1205,35.89,-83.6,294.0
1206,35.89,-83.1,504.0
1207,35.89,-82.6,978.0
1208,35.89,-82.1,0.0
1209,35.89,-81.6,375.0
1210,35.89,-81.1,331.0
1211,35.89,-80.6,235.0
1212,35.89,-80.1,242.0
1213,35.89,-79.6,207.0
1214,35.89,-79.1,147.0
1215,35.89,-78.6,112.0
1216,35.89,-78.1,46.0
1217,35.89,-77.6,26.0
1218,35.89,-77.1,12.0
1219,35.89,-76.6,1.0
1220,35.89,-76.1,1.0
1221,35.89,-75.6,1.0
1222,35.89,-75.1,0.0
1223,35.89,-74.6,0.0
1224,35.89,-74.1,0.0
1225,35.89,-73.6,0.0
1226,35.89,-73.1,0.0
1227,35.89,-72.6,0.0
1228,35.89,-72.1,0.0
1229,35.89,-71.6,0.0
1230,35.89,-71.1,0.0
1231,35.89,-70.6,0.0
1232,35.89,-70.1,0.0
1233,35.89,-69.6,0.0
1234,35.89,-69.1,0.0
1235,35.89,-68.6,0.0
1236,35.89,-68.1,0.0
1237,35.89,-67.6,0.0
1238,35.89,-67.1,0.0
1239,35.89,-66.6,0.0
1240,35.39,-128.1,0.0
1241,35.39,-127.6,0.0
1242,35.39,-127.1,0.0
1243,35.39,-126.6,0.0
1244,35.39,-126.1,0.0
1245,35.39,-125.6,0.0
1246,35.39,-125.1,0.0
1247,35.39,-124.6,0.0
1248,35.39,-124.1,0.0
1249,35.39,-123.6,0.0
1250,35.39,-123.1,0.0
1251,35.39,-122.6,0.0
1252,35.39,-122.1,0.0
1253,35.39,-121.6,0.0
1254,35.39,-121.1,0.0
1255,35.39,-120.6,309.0
1256,35.39,-120.1,625.0
1257,35.39,-119.6,126.0
1258,35.39,-119.1,120.0
1259,35.39,-118.6,936.0
1260,35.39,-118.1,1356.0
1261,35.39,-117.6,1004.0
1262,35.39,-117.1,1154.0
1263,35.39,-116.6,1044.0
1264,35.39,-116.1,367.0
1265,35.39,-115.6,1288.0
1266,35.39,-115.1,1368.0
1267,35.39,-114.6,244.0
1268,35.39,-114.1,1501.0
1269,35.39,-113.6,1411.0
1270,35.39,-113.1,1667.0
1271,35.39,-112.6,1767.0
1272,35.39,-112.1,0.0
1273,35.39,-111.6,2270.0
1274,35.39,-111.1,1418.0
1275,35.39,-110.6,1573.0
1276,35.39,-110.1,1786.0
1277,35.39,-109.6,1874.0
1278,35.39,-109.1,2027.0
1279,35.39,-108.6,2485.0
1280,35.39,-108.1,2093.0
1281,35.39,-107.6,2370.0
1282,35.39,-107.1,1762.0
1283,35.39,-106.6,1618.0
1284,35.39,-106.1,1865.0
1285,35.39,-105.6,2290.0
1286,35.39,-105.1,1875.0
1287,35.39,-104.6,1506.0
1288,35.39,-104.1,1233.0
1289,35.39,-103.6,1201.0
1290,35.39,-103.1,1128.0
1291,35.39,-102.6,1144.0
1292,35.39,-102.1,1057.0
1293,35.39,-101.6,1080.0
1294,35.39,-101.1,997.0
1295,35.39,-100.6,776.0
1296,35.39,-100.1,673.0
1297,35.39,-99.6,603.0
1298,35.39,-99.1,493.0
1299,35.39,-98.6,468.0
1300,35.39,-98.1,444.0
1301,35.39,-97.6,390.0
1302,35.39,-97.1,333.0
1303,35.39,-96.6,288.0
1304,35.39,-96.1,221.0
1305,35.39,-95.6,203.0
1306,35.39,-95.1,142.0
1307,35.39,-94.6,152.0
1308,35.39,-94.1,117.0
1309,35.39,-93.6,104.0
1310,35.39,-93.1,176.0
1311,35.39,-92.6,181.0
1312,35.39,-92.1,256.0
1313,35.39,-91.6,109.0
1314,35.39,-91.1,67.0
1315,35.39,-90.6,59.0
1316,35.39,-90.1,66.0
1317,35.39,-89.6,86.0
1318,35.39,-89.1,117.0
1319,35.39,-88.6,132.0
1320,35.39,-88.1,160.0
1321,35.39,-87.6,277.0
1322,35.39,-87.1,299.0
1323,35.39,-86.6,261.0
1324,35.39,-86.1,324.0
1325,35.39,-85.6,555.0
1326,35.39,-85.1,212.0
1327,35.39,-84.6,264.0
1328,35.39,-84.1,816.0
1329,35.39,-83.6,670.0
1330,35.39,-83.1,1274.0
1331,35.39,-82.6,668.0
1332,35.39,-82.1,294.0
1333,35.39,-81.6,293.0
1334,35.39,-81.1,240.0
1335,35.39,-80.6,221.0
1336,35.39,-80.1,172.0
1337,35.39,-79.6,159.0
1338,35.39,-79.1,101.0
1339,35.39,-78.6,67.0
1340,35.39,-78.1,22.0
1341,35.39,-77.6,23.0
1342,35.39,-77.1,12.0
1343,35.39,-76.6,0.0
1344,35.39,-76.1,1.0
1345,35.39,-75.6,0.0
1346,35.39,-75.1,0.0
1347,35.39,-74.6,0.0
1348,35.39,-74.1,0.0
1349,35.39,-73.6,0.0
1350,35.39,-73.1,0.0
1351,35.39,-72.6,0.0
1352,35.39,-72.1,0.0
1353,35.39,-71.6,0.0
1354,35.39,-71.1,0.0
1355,35.39,-70.6,0.0
1356,35.39,-70.1,0.0
1357,35.39,-69.6,0.0
1358,35.39,-69.1,0.0
1359,35.39,-68.6,0.0
1360,35.39,-68.1,0.0
1361,35.39,-67.6,0.0
1362,35.39,-67.1,0.0
1363,35.39,-66.6,0.0
1364,34.89,-128.1,0.0
1365,34.89,-127.6,0.0
1366,34.89,-127.1,0.0
1367,34.89,-126.6,0.0
1368,34.89,-126.1,0.0
1369,34.89,-125.6,0.0
1370,34.89,-125.1,0.0
1371,34.89,-124.6,0.0
1372,34.89,-124.1,0.0
1373,34.89,-123.6,0.0
1374,34.89,-123.1,0.0
1375,34.89,-122.6,0.0
1376,34.89,-122.1,0.0
1377,34.89,-121.6,0.0
1378,34.89,-121.1,0.0
1379,34.89,-120.6,383.0
1380,34.89,-120.1,654.0
1381,34.89,-119.6,792.0
1382,34.89,-119.1,1450.0
1383,34.89,-118.6,1220.0
1384,34.89,-118.1,760.0
1385,34.89,-117.6,872.0
1386,34.89,-117.1,668.0
1387,34.89,-116.6,546.0
1388,34.89,-116.1,725.0
1389,34.89,-115.6,1139.0
1390,34.89,-115.1,744.0
1391,34.89,-114.6,143.0
1392,34.89,-114.1,669.0
1393,34.89,-113.6,816.0
1394,34.89,-113.1,1694.0
1395,34.89,-112.6,1366.0
1396,34.89,-112.1,1404.0
1397,34.89,-111.6,2048.0
1398,34.89,-111.1,1795.0
1399,34.89,-110.6,1587.0
1400,34.89,-110.1,1562.0
1401,34.89,-109.6,1777.0
1402,34.89,-109.1,1909.0
1403,34.89,-108.6,2231.0
1404,34.89,-108.1,2276.0
1405,34.89,-107.6,1956.0
1406,34.89,-107.1,1635.0
1407,34.89,-106.6,1579.0
1408,34.89,-106.1,1914.0
1409,34.89,-105.6,2067.0
1410,34.89,-105.1,1628.0
1411,34.89,-104.6,0.0
1412,34.89,-104.1,1543.0
1413,34.89,-103.6,1317.0
1414,34.89,-103.1,1375.0
1415,34.89,-102.6,1216.0
1416,34.89,-102.1,1126.0
1417,34.89,-101.6,827.0
1418,34.89,-101.1,788.0
1419,34.89,-100.6,762.0
1420,34.89,-100.1,625.0
1421,34.89,-99.6,523.0
1422,34.89,-99.1,450.0
1423,34.89,-98.6,511.0
1424,34.89,-98.1,401.0
1425,34.89,-97.6,336.0
1426,34.89,-97.1,331.0
1427,34.89,-96.6,264.0
1428,34.89,-96.1,223.0
1429,34.89,-95.6,189.0
1430,34.89,-95.1,213.0
1431,34.89,-94.6,168.0
1432,34.89,-94.1,217.0
1433,34.89,-93.6,139.0
1434,34.89,-93.1,223.0
1435,34.89,-92.6,86.0
1436,34.89,-92.1,84.0
1437,34.89,-91.6,55.0
1438,34.89,-91.1,55.0
1439,34.89,-90.6,57.0
1440,34.89,-90.1,89.0
1441,34.89,-89.6,117.0
1442,34.89,-89.1,149.0
1443,34.89,-88.6,128.0
1444,34.89,-88.1,126.0
1445,34.89,-87.6,192.0
1446,34.89,-87.1,177.0
1447,34.89,-86.6,233.0
1448,34.89,-86.1,525.0
1449,34.89,-85.6,418.0
1450,34.89,-85.1,302.0
1451,34.89,-84.6,868.0
1452,34.89,-84.1,634.0
1453,34.89,-83.6,823.0
1454,34.89,-83.1,529.0
1455,34.89,-82.6,346.0
1456,34.89,-82.1,230.0
1457,34.89,-81.6,163.0
1458,34.89,-81.1,168.0
1459,34.89,-80.6,195.0
1460,34.89,-80.1,143.0
1461,34.89,-79.6,93.0
1462,34.89,-79.1,60.0
1463,34.89,-78.6,32.0
1464,34.89,-78.1,40.0
1465,34.89,-77.6,20.0
1466,34.89,-77.1,10.0
1467,34.89,-76.6,1.0
1468,34.89,-76.1,0.0
1469,34.89,-75.6,0.0
1470,34.89,-75.1,0.0
1471,34.89,-74.6,0.0
1472,34.89,-74.1,0.0
1473,34.89,-73.6,0.0
1474,34.89,-73.1,0.0
1475,34.89,-72.6,0.0
1476,34.89,-72.1,0.0
1477,34.89,-71.6,0.0
1478,34.89,-71.1,0.0
1479,34.89,-70.6,0.0
1480,34.89,-70.1,0.0
1481,34.89,-69.6,0.0
1482,34.89,-69.1,0.0
1483,34.89,-68.6,0.0
1484,34.89,-68.1,0.0
1485,34.89,-67.6,0.0
1486,34.89,-67.1,0.0
1487,34.89,-66.6,0.0
1488,34.39,-128.1,0.0
1489,34.39,-127.6,0.0
1490,34.39,-127.1,0.0
1491,34.39,-126.6,0.0
1492,34.39,-126.1,0.0
1493,34.39,-125.6,0.0
1494,34.39,-125.1,0.0
1495,34.39,-124.6,0.0
1496,34.39,-124.1,0.0
1497,34.39,-123.6,0.0
1498,34.39,-123.1,0.0
1499,34.39,-122.6,0.0
1500,34.39,-122.1,0.0
1501,34.39,-121.6,0.0
1502,34.39,-121.1,0.0
1503,34.39,-120.6,0.0
1504,34.39,-120.1,0.0
1505,34.39,-119.6,0.0
1506,34.39,-119.1,250.0
1507,34.39,-118.6,537.0
1508,34.39,-118.1,1437.0
1509,34.39,-117.6,1509.0
1510,34.39,-117.1,1351.0
1511,34.39,-116.6,859.0
1512,34.39,-116.1,901.0
1513,34.39,-115.6,323.0
1514,34.39,-115.1,474.0
1515,34.39,-114.6,354.0
1516,34.39,-114.1,562.0
1517,34.39,-113.6,692.0
1518,34.39,-113.1,759.0
1519,34.39,-112.6,1395.0
1520,34.39,-112.1,1166.0
1521,34.39,-111.6,1752.0
1522,34.39,-111.1,2207.0
1523,34.39,-110.6,2014.0
1524,34.39,-110.1,1803.0
1525,34.39,-109.6,1955.0
1526,34.39,-109.1,2102.0
1527,34.39,-108.6,2054.0
1528,34.39,-108.1,2262.0
1529,34.39,-107.6,2036.0
1530,34.39,-107.1,1961.0
1531,34.39,-106.6,1647.0
1532,34.39,-106.1,1985.0
1533,34.39,-105.6,1934.0
1534,34.39,-105.1,1735.0
1535,34.39,-104.6,1451.0
1536,34.39,-104.1,1231.0
1537,34.39,-103.6,1318.0
1538,34.39,-103.1,1271.0
1539,34.39,-102.6,1199.0
1540,34.39,-102.1,1114.0
1541,34.39,-101.6,1019.0
1542,34.39,-101.1,835.0
1543,34.39,-100.6,608.0
1544,34.39,-100.1,512.0
1545,34.39,-99.6,416.0
1546,34.39,-99.1,408.0
1547,34.39,-98.6,330.0
1548,34.39,-98.1,330.0
1549,34.39,-97.6,338.0
1550,34.39,-97.1,361.0
1551,34.39,-96.6,286.0
1552,34.39,-96.1,218.0
1553,34.39,-95.6,146.0
1554,34.39,-95.1,316.0
1555,34.39,-94.6,235.0
1556,34.39,-94.1,525.0
1557,34.39,-93.6,354.0
1558,34.39,-93.1,162.0
1559,34.39,-92.6,70.0
1560,34.39,-92.1,78.0
1561,34.39,-91.6,56.0
1562,34.39,-91.1,46.0
1563,34.39,-90.6,55.0
1564,34.39,-90.1,54.0
1565,34.39,-89.6,91.0
1566,34.39,-89.1,97.0
1567,34.39,-88.6,135.0
1568,34.39,-88.1,196.0
1569,34.39,-87.6,307.0
1570,34.39,-87.1,191.0
1571,34.39,-86.6,181.0
1572,34.39,-86.1,336.0
1573,34.39,-85.6,385.0
1574,34.39,-85.1,186.0
1575,34.39,-84.6,309.0
1576,34.39,-84.1,384.0
1577,34.39,-83.6,303.0
1578,34.39,-83.1,284.0
1579,34.39,-82.6,218.0
1580,34.39,-82.1,161.0
1581,34.39,-81.6,131.0
1582,34.39,-81.1,152.0
1583,34.39,-80.6,107.0
1584,34.39,-80.1,70.0
1585,34.39,-79.6,36.0
1586,34.39,-79.1,21.0
1587,34.39,-78.6,30.0
1588,34.39,-78.1,2.0
1589,34.39,-77.6,1.0
1590,34.39,-77.1,0.0
1591,34.39,-76.6,0.0
1592,34.39,-76.1,0.0
1593,34.39,-75.6,0.0
1594,34.39,-75.1,0.0
1595,34.39,-74.6,0.0
1596,34.39,-74.1,0.0
1597,34.39,-73.6,0.0
1598,34.39,-73.1,0.0
1599,34.39,-72.6,0.0
